All Catchers 2015  Season MLB Standard Stats
Player,AB	R	H	1B	2B	3B	HR	RBI	BB	KO	SB	CS	BA	OBP	SLG	Rank	
"Tyler Heineman C  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Taylor Hawkins C  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Gabe Gutierrez C  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Tyler Roberts C  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Ikko Sumi C  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jose Jimenez C  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Timothy Kennelly C  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"David Castillo C  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"John Suomi C  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Alex Lavisky C  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Cameron Garfield C  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Matt Winn C  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Alex Swim C  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Kai Gronauer C  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jared Price C  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Brent Cordell C  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"James Skelton C  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Brett Nicholas C  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jeff Arnold C  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Tyler LaTorre C  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Luke Guarnaccia C  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Cam Gallagher C  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jose Leger C  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Johnathan Moore C  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Brent Del Chiaro C  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Roberto Pena C  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Kristopher Watts C  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Matthew Cerda C  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Matt Spring C  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Brian Munhall C  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Yovan Gonzalez C  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Allan de San Miguel C  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Matt Stocco C  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Eric Haase C  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Garrett Boulware C  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Tyler Ogle C  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Mitch Canham C  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Mike Nickeas C  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Neil Wilson C  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Robert Kral C  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Michael Strentz C  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Chadd Krist C  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Matthew Sharp C  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jonathan Schwind C  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Michael Ambort C  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Wyatt Mathisen C  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Omir Santos C  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jonah Heim C  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Koby Clemens C  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Ben B. Johnson C  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Joshua Johnson C  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Zane Evans C  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Danny Rams C  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Raudy Read C  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Ryan Lipkin C  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Tommy Duenas C  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Milver Reyes C  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Joe Odom C  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Salomon Manriquez C  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Parker Berberet C  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Tommy Mendonca C  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jose Duarte C  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Santiago Nessy C  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Henry Blanco C  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Kevin Torres C  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Craig Albernaz C  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Drew McMillan C  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
