STARTING PITCHERS
Mejia Adalberto, SP, $1.00
Henriquez Edgardo, SP, $1.00, (R) $10.00
Szynski Skylar, SP, $1.00, (R) $10.00
Ramirez Aldo, SP, $1.00, (R) $10.00
Fisher Braydon, SP, $1.00, (R) $10.00
Conine Brett, SP, $1.00, (R) $10.00
Crow Coleman, SP, $1.00
Robbins Jimmy, SP, $1.00
Thorpe Drew, SP, $1.00
Nikhazy Doug, SP, $1.00, (R) $10.00
Whisenhunt Carson, SP, $1.00
Jensen Ryan, SP, $1.00, (R) $10.00
Taylor Allen Logan, SP, $1.00, (R) $10.00
Ball Trey, SP, $1.00, (R) $10.00
Sanchez Sixto, SP, $1.00, (R) $10.00
Diaz Luis, SP, $1.00, (R) $10.00
Zerpa Angel, SP, $1.00, (R) $10.00
Kehrt Jeremy, SP, $1.00, (R) $10.00
Supak Trey, SP, $1.00, (R) $10.00
Mlodzinski Carmen, SP, $1.00, (R) $10.00
Perrin Jon, SP, $1.00, (R) $10.00
Harrison Kyle, SP, $1.00, (R) $10.00
Selvidge Brock, SP, $1.00, (R) $10.00
Torres Lenny, SP, $1.00, (R) $10.00
Pina Robinson, SP, $1.00, (R) $10.00
King Zach, SP, $1.00, (R) $10.00
Raudes Roniel, SP, $1.00, (R) $10.00
Kubiak David, SP, $1.00, (R) $10.00
Romero Tommy, SP, $1.00, (R) $10.00
Roby Tekoah, SP, $1.00, (R) $10.00
Scahill Rob, SP, $1.00
Sommers Jake, SP, $1.00, (R) $10.00
Kelly Rafael, SP, $1.00, (R) $10.00
Hence Tink, SP, $1.00, (R) $10.00
Dunshee Parker, SP, $1.00, (R) $10.00
Stewart Carter, SP, $1.00, (R) $10.00
Nastrini Nick, SP, $1.00
Miller Jacob, SP, $1.00
Benitez Juan, SP, $1.00, (R) $10.00
Arrighetti Spencer, SP, $1.00
Contreras Efrain, SP, $1.00, (R) $10.00
Grosser Alec, SP, $1.00, (R) $10.00
Archer Chris, SP, $1.00, (R) $10.00
Urena Walbert, SP, $1.00
Santos Dahian, SP, $1.00
Hurlbut David, SP, $1.00, (R) $10.00
Melendez Jaime, SP, $1.00, (R) $10.00
Ross Joe, SP, $1.00, (R) $10.00
McDermott Chayce, SP, $1.00, (R) $10.00
Miller Mason, SP, $1.00, (R) $10.00
Milbrandt Karson, SP, $1.00
Florez Santiago, SP, $1.00, (R) $10.00
Hermann Sean, SP, $1.00
Minor Mike, SP, $1.00
Porter Brock, SP, $1.00
Shirley Tommy, SP, $1.00, (R) $10.00
Melville Tim, SP, $1.00
