All Outfielders  Season   Projections Standard Stats
Player,AB	R	H	1B	2B	3B	HR	RBI	BB	KO	SB	CS	BA	OBP	SLG	Rank	
"Arismendy Alcantara CF  CIN "	110	12	22	17	4	0	1	9	7	36	7	3	0.200	0.254	0.264	899
"Shawn O'Malley RF  SEA"	128	14	29	20	5	3	1	10	12	39	4	1	0.227	0.303	0.336	905
"Juan Lagares CF  NYM "	109	12	28	20	4	2	2	8	5	22	2	1	0.257	0.296	0.385	906
"Raimel Tapia CF  COL"	73	10	18	14	2	0	2	8	5	22	3	0	0.247	0.295	0.356	907
"Adam Frazier LF  PIT "	81	11	23	17	4	1	1	7	6	16	2	0	0.284	0.341	0.395	915
"Stephen Cardullo 1B  COL "	72	9	18	10	4	1	3	9	5	18	1	0	0.250	0.299	0.458	924
"Max Muncy RF  OAK "	136	17	26	17	5	0	4	11	18	36	0	0	0.191	0.286	0.316	938
"Peter O'Brien LF  KC "	102	11	19	12	3	0	4	12	7	35	1	0	0.186	0.238	0.333	939
"Matt Szczur LF  CHC"	79	10	19	13	4	0	2	9	5	17	1	0	0.240	0.286	0.367	942
"Ji-Man Choi 1B  LAA "	102	9	20	12	4	0	4	10	11	28	2	1	0.196	0.274	0.353	943
"Albert Almora CF  CHC"	81	10	21	13	5	1	2	9	5	17	0	0	0.259	0.302	0.420	944
"Andrew Romine 3B  DET "	90	10	20	16	2	1	1	7	5	22	4	0	0.222	0.278	0.300	947
"Dalton Pompey LF  TOR"	46	10	10	6	3	0	1	4	3	12	4	0	0.217	0.280	0.348	950
"Taylor Motter LF  SEA"	105	13	22	16	4	0	2	11	11	23	1	0	0.209	0.297	0.305	951
"Guillermo Heredia LF  SEA "	70	9	17	12	3	0	2	8	7	15	1	0	0.243	0.321	0.371	954
"Brandon Nimmo LF  NYM"	81	11	20	15	3	0	2	8	6	23	0	0	0.247	0.307	0.358	957
"Chris Heisey LF  WAS"	67	8	14	8	2	0	4	8	7	21	0	0	0.209	0.293	0.418	967
"Destin Hood LF  MIA"	63	8	16	11	3	0	2	6	4	18	1	0	0.254	0.298	0.397	970
"Scott Van Slyke LF  LAD "	101	9	22	15	5	0	2	10	7	28	1	1	0.218	0.288	0.327	973
"Brian Goodwin RF  WAS"	83	7	21	13	6	1	1	9	6	24	1	0	0.253	0.303	0.386	975
"Kyle Jensen LF  ARI "	48	6	12	7	2	1	2	6	3	14	1	0	0.250	0.308	0.458	977
"Matt Olson RF  OAK"	77	9	16	10	4	0	2	7	8	19	1	0	0.208	0.291	0.338	984
"Gregorio Petit 2B  LAA "	164	15	35	25	8	1	1	12	11	52	0	0	0.213	0.267	0.293	985
"Ty Kelly 3B  NYM"	56	8	14	10	2	1	1	7	7	12	0	0	0.250	0.333	0.375	990
"Jared Hoying RF  TEX "	35	6	9	6	2	0	1	4	3	9	1	0	0.257	0.316	0.400	995
"Michael Martinez CF  CLE "	68	11	16	12	3	0	1	3	3	18	0	0	0.235	0.268	0.324	998
"Tyler Goeddel LF  PHI"	133	11	24	19	2	1	2	10	10	36	1	0	0.180	0.243	0.256	1004
"Tony Renda 2B  CIN "	68	6	14	10	3	0	1	5	5	17	1	0	0.206	0.260	0.294	1012
"Daniel Nava LF  PHI "	179	13	34	26	7	0	1	13	16	59	0	0	0.190	0.279	0.246	1018
"Ryan LaMarre LF  LAA "	48	6	8	6	1	0	1	2	3	15	0	0	0.167	0.216	0.250	1027
"Ryan Lollis RF  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Alton Pinkney LF  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"James Rapoport RF  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Ross Kivett CF  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Greg Porter LF  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Matthew Marquis OF  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Michael O'Neill LF  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Chris Rahl LF  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Billy Bell CF  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Austin Krum OF  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
