Free Agent Relief Pitchers  Season   Projections Standard Stats
Player,INN	GS	QS	CG	W	L	S	BS	K	BBI	HA	ERA	WHIP	Rank	
"Brandon Nall RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dominic Leone RP  TOR"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Edward Mujica RP  DET "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Freeman P  HOU"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Francisco Mendoza RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kevin McGowan RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dean Kiekhefer RP  SEA "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brad Goldberg P  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Drew VerHagen RP  DET "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Blake McGinley RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daniel Berlind RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Maikel Cleto RP  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Elliot Morris P  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joey Krehbiel RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Osmer Morales P  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Clint Goocher RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rex Brothers RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gerardo Concepcion RP  CHC "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zach Schreiber RP  ATL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Christopher Hayes RP  KC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Peavy SP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jo-Jo Reyes RP  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Robert Paulk RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Keyvius Sampson RP  CIN "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ebelin Lugo RP  PHI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mike Broadway RP  SF "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jacobo Sequea RP  WAS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jaye Chapman RP  MIL "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Stephen Harrold RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andres Santiago RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justin Olson RP  MIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Wagner RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Shelton P  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brad Weis RP  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justin Pope RP  PHI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jason Cromer RP  TB"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Esmil Rogers RP  NYY"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mark Serrano RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rob Rogers RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Benedict P  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jack Leathersich RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ben Stanczyk RP  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jimmy Cordero RP  WAS "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Miguel Castro RP  COL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jared Lakind RP  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ross Buckwalter RP  TOR"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin Fleet RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ruben Alaniz RP  DET "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Eric Fornataro RP  WAS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Webb RP  MIL "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Juan Sosa RP  PHI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brian Duensing RP  CHC "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Craig Stem P  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mayckol Guaipe RP  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brady Feigl RP  ATL "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jairo Diaz RP  COL "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zachary Ward RP  MIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carlos Fisher RP  TEX "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chad Smith RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick McBride P  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dana Eveland RP  TB"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zach Cates P  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"R.J. Seidel RP  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Deryk Hooker RP  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Danny Reynolds RP  HOU"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Reymin Guduan P  HOU"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ben Julianel RP  MIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Helsley P  STL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Doolittle RP  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jayson Aquino RP  BAL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tim Mayza RP  TOR"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tayron Guerrero RP  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chase Huchingson RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Steve Delabar RP  CLE "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Steven Blevins RP  MIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brennan Bernardino RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Frankie De La Cruz RP  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Dunning RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jason Forjet RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"T.J. Weir RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Danny Hill RP  TOR"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler White RP  HOU"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Lindsay Gulin RP  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alessandro Maestri RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Robinson Leyer P  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Robert Benincasa P  WAS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tony Pena RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"James Buckelew P  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brenton Carter RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Radhames Liz RP  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aaron Laffey RP  WAS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dan Slania P  SF "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David Roseboom RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Steven Inch RP  PHI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cody Buckel RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Christopher Malone RP  COL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Velez RP  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Josh McElwee P  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zachary Dials RP  TOR"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeremy Papelbon RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Atahualpa Severino RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mason Melotakis RP  MIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bob Zimmermann RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Edgar Santana RP  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brett Bochy RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Evan Fahrner RP  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Phil Coke RP  PIT "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Hobbs Johnson P  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Grady Wood P  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Feierabend RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aguido Gonzalez RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Richard Aldridge RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cody Dickson RP  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Steven Rowe RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jefri Hernandez RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"R.J. Alvarez RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sean Burnett RP  PHI "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Wilmer Font RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tanner Scott RP  BAL "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Miguel Celestino RP  BOS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Goody RP  CLE "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Myles Smith RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Richard Lentz RP  BOS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Layne Somsen RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Scott McGough RP  BAL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Cullen RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kevin Roberts RP  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"John Lannan RP  KC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Scott Snodgress RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Jensen P  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cody Winiarski RP  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justin Haley P  MIN "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sean Donatello P  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rob Wooten RP  ATL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jorge Rondon RP  PIT "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nathan Johnson RP  PHI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Corey Young RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Caleb Smith RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Phil Klein RP  PHI "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Colin Bates P  WAS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sam Gaviglio RP  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Lex Rutledge P  BAL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Miguel Diaz P  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Taylor Hill RP  WAS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Drew Rucinski RP  MIN "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daniel Meadows RP  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ramon Troncoso RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Pete Parise RP  STL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nathan Starner RP  TOR"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Valverde RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kaleb Fleck RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Lobstein RP  BAL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Oswaldo Martinez RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dayan Diaz RP  CIN "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeffrey Gogal RP  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Luis Merejo RP  ATL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin Adams RP  WAS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David Johnson RP  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justin Germano RP  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Robert Stock RP  STL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Manny Corpas RP  COL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mike McClendon RP  COL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Francisley Bueno RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Marksberry RP  ATL "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeremy Kivel P  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan O'Rourke RP  MIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Seth Frankoff RP  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Louis Head P  CLE"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zac Reininger RP  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"P.J. Phillips RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Paolo Espino P  WAS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Robbie Weinhardt RP  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Pedro Villarreal RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jon Bachanov RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Greg Holle RP  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Almarante RP  STL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Roenis Elias RP  BOS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Luke Bard RP  MIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kody Kerski P  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ty Hensley RP  NYY "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam Wilk RP  NYM "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carlos Villanueva RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Micah Owings P  WAS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rett Varner RP  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Marco Carrillo RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sam Walton RP  STL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Anthony Varvaro RP  BOS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Francisco Gil RP  NYY"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Wiley RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andrew Kown RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rodolfo Martinez RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yoervis Medina RP  PHI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Robert Gilliam RP  WAS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Parker Bridwell RP  BAL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tommy Shirley P  HOU"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gabe Hemmer RP  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Anthony Moreno RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Mizenko RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kurt Isenberg RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Wesley Wright RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Josh Ravin RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Barry Hertzler RP  BOS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tom Wilhelmsen RP  SEA "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Craig Breslow RP  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Pedro Beato RP  PHI "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Javier Solano RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"R.D. Spiehs RP  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Reinier Roibal RP  PHI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cory Luebke RP  PIT "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brian Loconsole P  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jordan Cooper P  CLE"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Richard Brooks RP  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Derrick Gordon RP  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justin Brantley RP  CLE"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daniel Stumpf RP  DET "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mike DeMark RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joe Rogers P  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Erick Burke RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Juan Perez P  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yoanner Negrin RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jonathan Arias RP  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Clayton Richard RP  SD "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Arturo Reyes RP  STL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kraig Sitton RP  COL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Caleb Graham RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rob Scahill RP  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brady Dragmire RP  TEX "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cristhian Perez RP  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Craig Baker RP  COL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Barbara RP  TOR"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Stites RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Campbell RP  KC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daryl Maday RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Lyons RP  STL "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chris O'Grady RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daniel Meszaros RP  HOU"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Frank Herrmann RP  PHI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jonathan Aro RP  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Parker Frazier RP  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Stefan Crichton P  BAL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Pierpont P  COL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bradin Hagens RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Yates RP  TOR"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Gardner RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nefi Ogando RP  PIT "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Pat Egan RP  BAL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Edison Frias RP  HOU"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Pedro Araujo RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"James Reichenbach RP  CLE"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Massaro RP  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Colby Shreve RP  PHI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeff Walters RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ariel Hernandez RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Samuel Deduno RP  HOU"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ben Taylor RP  BOS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dan B. Smith RP  ATL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daniel Schlereth RP  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin Wood RP  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Drabek RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Travis Webb RP  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Frank Garces RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Alberto Molina RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"T.J. House RP  CLE "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rocky Roquet RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Eury De La Rosa RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ronald Herrera RP  NYY"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Stolmy Pimentel RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam Bass RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Contreras RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Byron Embry RP  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"P.J. Conlon RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brad Nelson RP  ATL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
