STARTING PITCHERS
Heath Rollins, SP, $1.00, (R) $10.00
Kyle Cofield, SP, $1.00, (R) $10.00
Matthew Hobgood, SP, $1.00, (R) $10.00
Nick Greenwood, SP, $1.00, (R) $10.00
Danny Christensen, SP, $1.00, (R) $10.00
Chris C. George, SP, $1.00, (R) $10.00
Chorye Spoone, SP, $1.00, (R) $10.00
Hayden Simpson, SP, $1.00, (R) $10.00
Bobby Livingston, SP, $1.00, (R) $10.00
Tyler Pelland, SP, $1.00, (R) $10.00
Jeremy Cummings, SP, $1.00, (R) $10.00
Clint Everts, SP, $1.00, (R) $10.00
Jerome Williams, SP, $1.00, (R) $10.00
Tanner Bushue, SP, $1.00, (R) $10.00
Luis Perez, SP, $1.00, (R) $10.00
Brad James, SP, $1.00, (R) $10.00
Luis Munoz, SP, $1.00, (R) $10.00
Michael Montgomery, SP, $1.00, (R) $10.00
Ben Sheets, SP, $1.00
Alberto Cabrera, SP, $1.00, (R) $10.00
Jake Odorizzi, SP, $1.00, (R) $10.00
Jason Windsor, SP, $1.00, (R) $10.00
Odalis Perez, SP, $1.00
Omar Poveda, SP, $1.00, (R) $10.00
Jay Jackson, SP, $1.00, (R) $10.00
Juan Sandoval, SP, $1.00, (R) $10.00
Henry Sosa, SP, $1.00, (R) $10.00
Ben Snyder, SP, $1.00, (R) $10.00
Paul Mildren, SP, $1.00, (R) $10.00
Steven White, SP, $1.00, (R) $10.00
Fredy Deza, SP, $1.00, (R) $10.00
Will M. Smith, SP, $1.00, (R) $10.00
J.R. Mathes, SP, $1.00, (R) $10.00
Cody Scarpetta, SP, $1.00, (R) $10.00
Jared Gothreaux, SP, $1.00, (R) $10.00
Cory Riordan, SP, $1.00, (R) $10.00
Brian Broderick, SP, $1.00, (R) $10.00
Cole Rohrbough, SP, $1.00, (R) $10.00
Andrew Brackman, SP, $1.00, (R) $10.00
Jarrod Washburn, SP, $1.00
Jon Connolly, SP, $1.00, (R) $10.00
Pil Joon Jang, SP, $1.00, (R) $10.00
Danny Duffy, SP, $1.00, (R) $10.00
Eric Niesen, SP, $1.00, (R) $10.00
Mauricio Robles, SP, $1.00, (R) $10.00
Lance Pendleton, SP, $1.00, (R) $10.00
Michael Main, SP, $1.00, (R) $10.00
Tom Wilhelmsen, SP, $1.00, (R) $10.00
Pedro Beato, SP, $1.00, (R) $10.00
Pedro Martinez, SP, $1.00
Deolis Guerra, SP, $1.00, (R) $10.00
Chi-Hung Cheng, SP, $1.00, (R) $10.00
Kris Johnson, SP, $1.00, (R) $10.00
Steven Johnson, SP, $1.00, (R) $10.00
Anthony Ranaudo, SP, $1.00, (R) $10.00
Christian Friedrich, SP, $1.00, (R) $10.00
Amaury Rivas, SP, $1.00, (R) $10.00
Wes Roemer, SP, $1.00, (R) $10.00
Shane Youman, SP, $1.00, (R) $10.00
Kyle Gibson, SP, $1.00, (R) $10.00
Wily Peralta, SP, $1.00, (R) $10.00
Brandon Erbe, SP, $1.00, (R) $10.00
Jose M. Capellan, SP, $1.00, (R) $10.00
Jesus Castillo, SP, $1.00, (R) $10.00
Tomo Ohka, SP, $1.00
Matt Moore, SP, $1.00, (R) $10.00
Arodys Vizcaino, SP, $1.00, (R) $10.00
James Avery, SP, $1.00, (R) $10.00
Josh Shortslef, SP, $1.00, (R) $10.00
Julio Pimentel, SP, $1.00, (R) $10.00
Jeremy Bleich, SP, $1.00, (R) $10.00
Justin Souza, SP, $1.00, (R) $10.00
Aaron Thompson, SP, $1.00, (R) $10.00
Tim Alderson, SP, $1.00, (R) $10.00
Hector Rondon, SP, $1.00, (R) $10.00
Daniel Barone, SP, $1.00, (R) $10.00
Eric Junge, SP, $1.00, (R) $10.00
Alex Wimmers, SP, $1.00, (R) $10.00
Serguey Linares, SP, $1.00, (R) $10.00
Ryan Tatusko, SP, $1.00, (R) $10.00
La Cruz, De La Cruz, SP, $1.00, (R) $10.00
Anthony Vasquez, SP, $1.00, (R) $10.00
Rafael Dolis, SP, $1.00, (R) $10.00
Jordan Lyles, SP, $1.00, (R) $10.00
Edgar Osuna, SP, $1.00, (R) $10.00
Steve Marek, SP, $1.00, (R) $10.00
Joel Carreno, SP, $1.00, (R) $10.00
Rodrigo Rosario, SP, $1.00, (R) $10.00
Wade Miley, SP, $1.00, (R) $10.00
Chad Jenkins, SP, $1.00, (R) $10.00
Corwin Malone, SP, $1.00, (R) $10.00
Juan Oramas, SP, $1.00, (R) $10.00
Dewon Brazelton, SP, $1.00, (R) $10.00
Hector Noesi, SP, $1.00, (R) $10.00
Paul Byrd, SP, $1.00
Shane Lindsay, SP, $1.00, (R) $10.00
Jon Kibler, SP, $1.00, (R) $10.00
Ryan J. O'Malley, SP, $1.00, (R) $10.00
Mark Holliman, SP, $1.00, (R) $10.00
Ryan Chaffee, SP, $1.00, (R) $10.00
John Halama, SP, $1.00, (R) $10.00
Jeurys Familia, SP, $1.00, (R) $10.00
