All Starting Pitchers 2010 MLB Standard Stats,,,,,,,,,,,,,,,
Player,Team,INN,GS,QS,CG,W,L,S,BS,K,BBI,HA,ERA,WHIP,Rank
Waters, Chris SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2880
Murray, A.J. SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2897
Corbin, Pat SP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2903
Lofgren, Chuck SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2913
Sosa, Oswaldo SP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2916
Ramirez, Ismael SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2922
Olenberger, Kasey SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2925
Betances, Dellin SP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2927
Alvarez, Mario SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2940
Wheeler, Zack SP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2945
Lansford, Jared SP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2961
Lawrence, Brian SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2967
Green, Nick A. SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2973
Baek, Cha Seung SP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2987
Wojciechowski, Asher SP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2989
Matzek, Tyler SP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3000
Lee, Zach SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3005
Mitchell, D.J. SP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3006
Igawa, Kei SP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3018
Bacsik, Mike SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3025
Harvey, Matt SP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3053
Halsey, Brad SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3055
Font, Wilmer SP TEX 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3066
Rheinecker, John SP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3078
Kasparek, Kenn SP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3083
Beavan, Blake SP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3098
Kiely, Timothy SP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3106
Perez, Sergio SP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3110
Etherton, Seth SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3111
Peguero, Tony SP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3113
Kluber, Corey SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3122
Bouknight, Kip SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3136
Alvarez, Henderson SP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3146
Pimentel, Stolmy SP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3152
Antonini, Michael SP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3170
Cova, Rafael SP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3185
Blackley, Travis SP OAK 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3186
Heckathorn, Kyle SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3192
Chick, Travis SP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3199
Komine, Shane SP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3200
Pope, Ryan SP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3229
Thompson, Sean SP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3239
Bostick, Adam SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3241
Mazone, Brian SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3258
Schmidt, Jason SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3263
Waldrop, Kyle SP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3269
Rodriguez, Aneury SP HOU 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3280
Lowry, Noah SP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3287
Hernandez, Carlos E. SP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3297
Alvarez, Abe SP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3298
Moskos, Daniel SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3300
Brownlie, Bobby SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3302
Wright, Matt SP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3306
James, Chad SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3321
Torra, Matt SP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3329
Miller, Adam SP CLE	Shits & Giggles	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3339
Woerman, Joe SP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3340
Teaford, Everett SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3354
Withrow, Chris SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3356
Hendrickson, Ben SP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3365
McAllister, Zach SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3372
Redmond, Todd SP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3381
Rohrbaugh, Robert SP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3388
Morla, Ronny SP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3403
Crotta, Mike SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3407
Maroth, Mike SP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3422
Bono, Robert SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3426
Stewart, Zach SP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3436
Rollins, Heath SP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3443
Hobgood, Matthew SP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3446
Greenwood, Nick SP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3455
Christensen, Danny SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3459
George, Chris C. SP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3466
Simpson, Hayden SP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3475
Livingston, Bobby SP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3485
Pelland, Tyler SP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3491
Cummings, Jeremy SP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3495
Williams, Jerome SP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3507
Geer, Josh SP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3509
Bushue, Tanner SP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3518
Taylor, Graham SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3530
Milton, Eric SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3535
James, Brad SP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3546
Munoz, Luis SP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3549
Montgomery, Michael SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3554
Gabbard, Kason SP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3557
Cabrera, Alberto SP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3584
Odorizzi, Jake SP MIL 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3624
Windsor, Jason SP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3629
Perez, Odalis SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3635
Jackson, Jay SP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3639
Sandoval, Juan SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3645
Snyder, Ben SP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3661
Van Benschoten, John SP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3663
Mildren, Paul SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3664
White, Steven SP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3668
Deza, Fredy SP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3675
Smith, Will M. SP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3680
Mathes, J.R. SP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3686
Gothreaux, Jared SP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3693
Riordan, Cory SP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3696
Broderick, Brian SP WAS 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3699
Rohrbough, Cole SP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3707
Washburn, Jarrod SP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3727
Connolly, Jon SP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3728
Reineke, Chad SP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3732
Jang, Pil Joon SP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3742
Duffy, Danny SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3745
James, Chuck SP WAS 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3749
Niesen, Eric SP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3760
Estes, Shawn SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3764
Barthmaier, Jimmy SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3778
Robles, Mauricio SP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3782
Hampson, Justin SP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3789
Pendleton, Lance SP HOU 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3815
Main, Michael SP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3817
Wilhelmsen, Tom SP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3823
Beato, Pedro SP NYM 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3824
Martinez, Pedro SP PHI 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3829
Sanchez, Humberto SP NYY	SA`s	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3832
Zink, Charlie SP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3840
Cheng, Chi-Hung SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3846
Johnson, Kris SP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3852
Johnson, Steven SP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3861
Ranaudo, Anthony SP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3863
Friedrich, Christian SP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3870
Roemer, Wes SP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3880
Sadowski, Ryan SP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3887
Youman, Shane SP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3931
Gibson, Kyle SP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3947
Peralta, Wily SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3958
Capellan, Jose M. SP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3965
Castillo, Jesus SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3975
Ohka, Tomo SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3986
Moore, Matt SP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4005
Vizcaino, Arodys SP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4008
Avery, James SP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4012
Shortslef, Josh SP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4028
Lewis, Scott SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4030
Rasner, Darrell SP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4031
DiNardo, Lenny SP OAK 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4035
Pimentel, Julio SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4048
Bleich, Jeremy SP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4052
Alderson, Tim SP PIT	Shits & Giggles	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4059
Barone, Daniel SP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4086
Thompson, Daryl SP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4087
Junge, Eric SP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4093
Wimmers, Alex SP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4095
Linares, Serguey SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4099
Tatusko, Ryan SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4101
Elarton, Scott SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4105
Vasquez, Anthony SP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4125
Lyles, Jordan SP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4132
Osuna, Edgar SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4137
Carreno, Joel SP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4154
Rosario, Rodrigo SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4155
Miley, Wade SP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4162
Jenkins, Chad SP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4165
Cassel, Jack SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4170
Malone, Corwin SP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4179
Oramas, Juan SP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4200
Brazelton, Dewon SP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4202
Byrd, Paul SP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4204
Kibler, Jon SP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4207
O'Malley, Ryan J. SP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4211
Holliman, Mark SP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4213
De Los Santos, Valerio SP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4227
Halama, John SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4230
Familia, Jeurys SP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4232
Phillips, Heath SP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4234
Wallach, Brett SP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4247
Shaw, Bryan SP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4251
Bedrosian, Cam SP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4255
Hynick, Brandon SP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4259
