All Players 3 Year Averages MLB Standard Categories
Player,INNs	APP	GS	QS	CG	W	L	S	BS	HD	K	BB	H	ERA	WHIP	Rank	
"Jaron Long SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Brett Hanewich RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Sean Brady RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Jose Albertos RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Edgar Navarro RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Anfernee Benitez RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Aaron Phillips RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Yoanys Quiala RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Juan Martinez RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Greg Williams RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Neil Holland RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Brad Kuntz RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Levi Stoudt SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Blair Henley RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Trevor Lane RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Jhonleider Salinas RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Matt Eckelman RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"McKinley Moore RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Devin Sweet RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Matt Carasiti RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Chris Murphy SP  BOS "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Matt Dennis RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Dakody Clemmer RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Nathan Bannister RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Kevin Kopps RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Daniel Tillo SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Eric Pardinho SP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"D.J. Baxendale SP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Steve Hajjar SP  CIN "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Kris Hall RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Mike Zagurski RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Carson LaRue SP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Miguel Almonte RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Jared Jones SP  PIT "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Yohan Pino RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Juan Grullon RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Jason Urquidez RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Caleb Sampen SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Bradley Blalock SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Freddy Pacheco RP  STL "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Will Carter RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Victor Lizarraga SP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Blake Walston SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Jackson McClelland RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Logan Rinehart RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Osiris German RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Alexander Vizcaino SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Ben Leeper RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Connor Grey RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Brandon Maurer RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Tanner Burns SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Jeff Ferrell RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Bud Jeter RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Austin Cox SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Bryce Conley RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Carson Ragsdale SP  PHI "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Nolan Becker RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Trevor Oaks SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Ben Holmes RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Yuhei Nakaushiro RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Alex Burgos RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Rob Scahill SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Brad Allen RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Trevor Clifton SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Hector Ambriz RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Ryan Jensen SP  CHC "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Matthew Wivinis RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Arturo Reyes RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Austin Pettibone RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Garrett Schilling SP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Colby Suggs RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Will Lamb RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Matt Frisbee SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Tyler Mattison SP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Jeremy Rhoades RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Emmanuel Ramirez RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Kevin Mahala RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Andrew Mitchell RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Austin Krzeminski RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Rob Rogers RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Trey Supak SP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Josh Johnson SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"John Church RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Casey Crosby SP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Sammy Solis SP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Cole Winn SP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Jack Anderson RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Josh Turley SP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Dusty Isaacs RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Kieran Lovegrove SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Juan Caballero RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Keaton Steele RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"David Gerber RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Brandon Barriera SP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Luis Lugo RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Jonathan Aro RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Parker Bridwell SP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Chavez Fernander RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Ariel Hernandez RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Nolan Watson SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Thomas Burrows RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Jayson Schroeder SP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Evan Fitterer SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Mike Wallace SP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Victor Santos RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Luke Westphal SP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Jorge Marban RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Ricardo Rodriguez RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Noah Murdock SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Logan Taylor Allen SP  CLE "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Eduardo Paredes RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Tyler DeLoach SP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Luis Curvelo RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Vance Worley SP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"John Stilson SP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Scott Boches RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Dalbert Siri RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Jarrett Grube SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Nick Pasquale RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Aldo Ramirez SP  WAS "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Zach McAllister RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Keegan Long RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Josh Martin RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Carlos Gonzalez SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Blake Weiman RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Cody Stull RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Chris Beck RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Zach Putnam RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Anyelo Gomez RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Tom Hackimer RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"J.B. Olson RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Williams Jerez RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Frank Del Valle RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Elih Villanueva SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Zack Erwin RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"T.J. Sikkema SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Adalberto Mejia SP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Alex Balog SP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"David Roseboom RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Erik Miller SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Taylor Cole RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Matt Ruppenthal RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Ian Bedell SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Esmil Rogers RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Zack Hess RP  DET "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Gunner Mayer SP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Cole Stapler RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Andrew Church SP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Matt Tomshaw SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Wilfredo Boscan RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Fernery Ozuna RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Jake Johansen SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Ethan Elliott SP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Clayton McGinness RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Tai Tiedemann RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Tyler Higgins RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Beck Way SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Dario Beltre RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Justin De Fratus SP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Cory Taylor SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Garrett Farmer RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Matt Smoral RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Sandy Gaston SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Lucas Long RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Francisco Mendoza RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Nick Kuzia RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Brett Ash RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Will Kincanon RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Matt Bowman RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Max Povse RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Adam Hill SP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Jonah Dipoto RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Jose Flores RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Brett Daniels RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Matt Belisle RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Triston Polley RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Brian Johnson RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Hector Mendoza RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Joan Baez RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Damion Carroll RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Derek Eitel SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Luis Gonzalez RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Scott Moss SP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Dylan Thompson SP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"John Omahen SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Brock Huntzinger RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Ethan DeCaster RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Todd Van Steensel RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Zac Ryan RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Austin Schulfer RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Tyler Viza RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Will Roberts SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Chris Vallimont SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Aaron Kurcz RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Brad Goldberg RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Henry Henry RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Kevin McAvoy RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Paul Voelker RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Eric Karch RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Mitchell Kilkenny SP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Chris Jefferson RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Tink Hence SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Kyle Marman RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Will Klein RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"James Pugliese RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Tyler Jones RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Daniel Robert RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Emilker Guzman RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Edgar Barclay RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Scott Engler RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Skylar Szynski SP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Melvi Acosta RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Graham Spraker RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Joan Martinez RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Ismael Guillon SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Eris Filpo RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Charles Nading RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Dane Myers RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Collin Kober RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Michael Santos RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Mario Sanchez RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Kyle Hooper RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Adrian Salcedo RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Mark Montgomery RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Matt Waldron RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Frankie Mozzicato SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Victor Payano SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Ty Boyles RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"David Ledbetter RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Nate Reed SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Randy Rodriguez RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Tom Windle RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Cody Reed RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Tyler Mapes SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Jose Disla RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Kyle Kubat RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"J.C. Sulbaran SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Samuel Reyes RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Keyvius Sampson SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Matt Tabor SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Alex Meyer SP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Michael McGreevy SP  STL "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Daysbel Hernandez RP  ATL "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Vidal Nuno SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Scott Snodgress SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Jonathan Albaladejo RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Tyler Thomas RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Quinn Priester SP  PIT "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Jonathan Teaney RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Seth Varner RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Rafael Cova SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Nick Kennedy RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"George Soriano SP  MIA "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Bubba Derby RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Buddy Borden RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Ryan Newell RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Nolan Long RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Antoine Kelly SP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Oddanier Mosqueda RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Austin Orewiler RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
"Mason Albright SP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1629
