All Relief Pitchers 2022  Season MLB Standard Categories
Player,INNs	APP	GS	QS	CG	W	L	S	BS	HD	K	BB	H	ERA	WHIP	Rank	
"Huascar Brazoban RP  MIA"	32.0	27	0	0	0	1	1	0	1	4	40	21	26	3.09	1.47	814
"Mason Thompson RP  WAS"	24.2	24	0	0	0	1	1	1	1	0	15	9	19	2.92	1.14	818
"Stephen Nogosek RP  NYM"	22.0	12	0	0	0	1	1	0	0	0	21	7	20	2.45	1.23	819
"Darren O'Day RP  ATL"	21.2	28	0	0	0	2	2	0	1	5	26	10	19	4.15	1.34	824
"Tyler Danish RP  NYY"	40.1	32	0	0	0	3	1	0	0	3	32	12	40	5.13	1.29	826
"Richard Bleier RP  BOS"	50.2	55	1	0	0	2	2	1	4	7	32	10	63	3.55	1.44	827
"Tyler Duffey RP  CHC"	44.0	40	0	0	0	2	4	2	3	9	39	15	45	4.91	1.36	828
"Austin Gomber SP  COL"	124.2	33	17	7	0	5	7	0	0	0	95	34	137	5.56	1.37	831
"Brad Keller SP  KC"	139.2	35	22	11	0	6	14	1	0	1	102	57	153	5.09	1.50	833
"Luke Bard RP  TOR"	15.0	9	0	0	0	1	1	0	1	0	8	7	7	1.80	0.93	835
"Tommy Kahnle RP  NYY "	12.2	13	0	0	0	0	0	1	0	1	14	3	5	2.84	0.63	837
"Jose Ruiz RP  CHW"	60.2	63	0	0	0	1	0	0	0	11	68	33	53	4.60	1.42	841
"Kyle Crick RP  TB"	15.2	14	0	0	0	2	0	0	0	3	19	11	10	4.02	1.34	842
"Chad Green RP  TOR "	15.0	14	0	0	0	1	1	1	3	3	16	5	13	3.00	1.20	843
"Matt Foster RP  CHW"	45.0	48	0	0	0	1	2	1	0	5	42	17	43	4.40	1.33	845
"Eduard Bazardo RP  BAL"	16.1	12	0	0	0	1	0	0	0	0	11	4	12	2.75	0.98	846
"Jesus Tinoco RP  TEX"	20.2	17	2	0	0	0	0	0	0	4	18	10	12	2.18	1.06	850
"Trevor May RP  OAK"	25.0	26	0	0	0	2	0	1	0	6	30	9	27	5.04	1.44	853
"Kutter Crawford SP  BOS "	77.1	21	12	4	0	3	6	0	0	0	77	29	81	5.47	1.42	860
"Fernando Cruz RP  CIN"	14.2	14	2	0	0	0	1	0	1	1	21	9	9	1.23	1.23	861
"Duane Underwood RP  PIT"	57.1	51	1	0	0	1	6	1	1	12	57	25	58	4.39	1.45	862
"Tyler Cyr RP  LAD"	13.1	12	0	0	0	1	0	0	0	1	16	5	11	2.70	1.20	864
"Victor Arano RP  WAS "	42.0	43	0	0	0	1	1	1	1	7	44	12	47	4.50	1.40	865
"Tommy Hunter RP  NYM"	22.1	18	0	0	0	0	1	0	0	1	22	6	21	2.42	1.21	866
"Oliver Ortega RP  MIN"	34.0	27	0	0	0	1	3	1	0	5	33	18	32	3.71	1.47	868
"Jason Foley RP  DET"	60.1	60	0	0	0	1	0	0	1	6	43	11	72	3.88	1.38	869
"Erich Uelmen RP  PHI"	27.0	25	0	0	0	2	1	1	1	3	21	12	25	4.67	1.37	872
"Hirokazu Sawamura RP  BOS"	50.2	49	0	0	0	1	1	0	0	3	40	27	45	3.73	1.42	876
"Ryan Weber RP  NYY"	10.2	5	0	0	0	0	0	1	0	0	3	1	6	0.84	0.66	877
"Alex Young RP  CIN"	26.2	25	1	0	0	1	1	0	2	5	21	11	29	2.36	1.50	878
"Matt Gage RP  HOU"	13.0	11	0	0	0	0	1	0	1	0	12	6	6	1.39	0.92	879
"Robert Stephenson RP  PIT "	58.0	58	0	0	0	2	2	0	3	8	55	14	63	5.43	1.33	880
"Justin Lawrence RP  COL"	42.2	38	0	0	0	3	1	1	2	7	48	22	44	5.70	1.55	881
"Sean Poppen RP  SD"	28.2	29	0	0	0	2	2	0	1	4	22	12	27	4.39	1.36	882
"Jeff Brigham RP  NYM"	24.0	16	0	0	0	0	1	1	0	3	28	10	22	3.38	1.33	883
"Justin Bruihl RP  LAD "	23.2	24	0	0	0	1	1	1	1	3	13	6	22	3.80	1.18	884
"Blake Treinen RP  LAD "	5.0	5	0	0	0	1	1	0	0	1	6	1	1	1.80	0.40	888
"Gabe Speier RP  SEA"	19.1	17	1	0	0	0	1	0	1	2	14	5	16	2.33	1.09	893
"Anthony Misiewicz RP  STL"	29.0	32	0	0	0	1	2	0	0	4	27	10	27	4.34	1.28	894
"Ian Gibaut RP  CIN"	36.0	34	0	0	0	1	2	1	2	4	48	18	39	4.50	1.58	895
"Trent Thornton RP  TOR"	46.0	32	0	0	0	0	2	0	1	3	37	17	40	4.11	1.24	897
"Angel Rondon RP  SF"	5.0	1	0	0	0	1	0	0	0	0	4	3	1	0.00	0.80	899
"Yerry De Los Santos RP  PIT"	25.2	26	0	0	0	0	3	3	2	2	26	11	22	4.91	1.29	900
"Jacob Bird RP  COL "	47.2	38	0	0	0	2	4	0	1	5	42	23	45	4.91	1.43	901
"Drew Carlton RP  SD"	8.2	5	0	0	0	0	0	0	0	0	7	0	4	2.08	0.46	904
"Craig Stammen RP  SD "	40.2	33	1	0	0	1	2	0	1	2	35	10	45	4.43	1.35	905
"Sean Doolittle RP  WAS"	5.1	6	0	0	0	0	0	0	0	2	6	0	1	0.00	0.19	909
"Zack Weiss RP  LAA"	13.1	12	0	0	0	0	1	0	0	1	18	7	7	3.38	1.05	910
"Derek Law RP  CIN"	19.2	17	0	0	0	2	3	0	1	3	17	8	23	4.12	1.58	913
"Dauri Moreta RP  PIT"	38.1	35	1	0	0	0	2	1	0	1	39	13	32	5.40	1.17	914
"Cristopher Sanchez RP  PHI"	40.0	15	3	1	0	2	2	1	0	2	35	17	38	5.62	1.38	915
"Kyle Tyler RP  SD"	4.0	2	0	0	0	1	0	0	0	0	2	1	2	0.00	0.75	916
"Touki Toussaint RP  CLE"	25.1	8	2	0	0	1	1	0	0	0	26	19	15	4.62	1.34	917
"Ralph Garza RP  TB"	35.0	19	0	0	0	2	2	0	2	0	17	16	38	3.34	1.54	921
"Jacob Barnes RP  TEX"	22.1	23	0	0	0	3	1	0	1	2	12	9	23	5.64	1.43	925
"Jordan Weems RP  WAS "	39.2	32	0	0	0	0	1	0	0	0	41	12	35	5.22	1.18	927
"Logan Gillaspie RP  BAL "	17.1	17	0	0	0	1	0	0	1	0	10	3	20	3.12	1.33	928
"Ronny Henriquez RP  MIN "	11.2	3	0	0	0	0	1	0	0	0	9	3	8	2.31	0.94	931
"Phoenix Sanders RP  BAL"	14.2	8	0	0	0	0	0	0	0	0	12	3	12	3.07	1.02	933
"Drew Hutchison SP  TOR"	105.1	28	18	2	0	3	9	0	0	0	68	42	114	4.53	1.48	934
"J.B. Wendelken RP  ARI"	29.0	29	0	0	0	2	1	0	0	2	21	14	25	5.28	1.34	937
"Matt Swarmer RP  ATL"	34.0	11	5	2	0	2	3	0	0	0	36	20	33	5.03	1.56	938
"Keynan Middleton RP  CHW"	17.0	18	0	0	0	1	2	0	2	2	15	3	16	5.29	1.12	942
"Jose Alvarez RP  SF"	15.1	21	0	0	0	2	1	1	2	1	15	9	17	5.28	1.70	946
"Luis Ortiz RP  PHI"	8.2	6	0	0	0	0	0	0	0	0	6	3	5	1.04	0.92	948
"Cody Poteet RP  KC"	28.0	12	2	0	0	0	1	0	0	1	21	11	23	3.86	1.21	951
"Angel De Jesus RP  DET"	12.2	8	0	0	0	0	0	0	0	0	7	4	9	2.13	1.03	952
"Zack Kelly RP  BOS"	13.2	13	0	0	0	1	0	0	0	1	11	4	14	3.95	1.32	955
"Garrett Richards RP  TEX"	42.2	32	2	0	0	1	1	1	0	3	36	13	44	5.27	1.34	958
"Ryan Borucki RP  CHC "	25.1	32	0	0	0	2	0	0	0	6	21	11	24	5.68	1.38	959
"Andre Jackson RP  LAD"	9.2	4	0	0	0	0	0	1	0	1	9	4	9	1.86	1.34	960
"Kodi Whitley RP  STL"	12.2	14	0	0	0	2	0	0	0	1	12	9	11	5.68	1.58	963
"Danny Coulombe RP  MIN"	12.1	10	0	0	0	0	0	0	0	0	9	9	7	1.46	1.30	965
"Pierce Johnson RP  COL "	14.1	15	0	0	0	1	2	0	1	6	21	8	14	5.02	1.53	967
"Austin Adams RP  ARI "	2.1	2	0	0	0	1	0	0	0	0	2	3	0	0.00	1.29	969
"Justus Sheffield RP  SEA"	11.2	6	1	0	0	1	0	0	0	0	7	6	9	3.86	1.29	971
"Josh Staumont RP  KC"	37.2	42	0	0	0	3	3	3	3	5	43	29	37	6.45	1.75	972
"Josh Rogers RP  COL"	26.1	16	3	0	0	2	2	0	0	1	12	11	24	5.13	1.33	975
"Calvin Faucher RP  TB "	21.1	22	0	0	0	2	3	1	1	2	21	10	26	5.48	1.69	979
"Paolo Espino RP  WAS"	113.1	42	19	0	1	0	9	0	0	0	92	24	131	4.84	1.37	980
"Javy Guerra RP  MIL"	18.0	18	0	0	0	2	1	0	0	3	10	11	16	5.00	1.50	988
"Archie Bradley RP  LAA"	18.2	21	0	0	0	0	1	2	3	4	15	7	17	4.82	1.29	989
"Luis Castillo RP  DET"	3.2	3	0	0	0	0	0	0	0	0	4	0	2	0.00	0.55	992
"Juan Minaya RP  PIT"	9.2	6	0	0	0	1	0	0	0	0	11	5	8	5.59	1.34	995
"Mark Appel RP  PHI "	10.1	6	0	0	0	0	0	0	0	0	5	3	9	1.74	1.16	998
"Cole Sulser RP  ARI"	34.0	39	0	0	0	1	4	2	3	5	38	16	39	5.29	1.62	1000
"Ryan Brasier RP  BOS"	62.1	68	0	0	0	0	3	1	4	13	64	13	68	5.78	1.30	1002
"Ken Giles RP  SF"	4.1	5	0	0	0	0	0	0	0	0	6	4	1	0.00	1.15	1003
"Sam Selman RP  OAK"	18.1	16	0	0	0	0	0	0	1	0	18	5	16	4.91	1.15	1004
"Brandon Bielak RP  HOU"	12.1	5	0	0	0	0	0	0	0	1	12	4	11	3.65	1.22	1006
"Austin Warren RP  LAA"	16.0	14	0	0	0	2	0	0	1	0	9	5	19	5.62	1.50	1008
"Reiss Knehr RP  SD"	13.2	5	1	0	0	0	0	0	0	0	10	4	11	3.95	1.10	1013
"Art Warren RP  NYY"	36.0	39	0	0	0	2	3	3	3	4	40	22	37	6.50	1.64	1014
"DL Hall RP  BAL "	13.2	11	1	0	0	1	1	1	0	0	19	6	17	5.93	1.68	1015
"Justin Wilson RP  MIL "	3.2	5	0	0	0	0	1	0	0	0	7	0	3	2.45	0.82	1016
"Jake Reed RP  LAD"	16.2	18	0	0	0	2	0	1	0	0	13	8	17	7.02	1.50	1017
"Mauricio Llovera RP  SF"	16.1	17	1	0	0	0	0	0	0	1	20	8	14	4.41	1.35	1018
"Jeremy Beasley RP  PIT"	15.0	9	0	0	0	0	0	0	0	0	19	5	14	4.80	1.27	1020
"Miguel Sanchez RP  MIL"	13.1	12	0	0	0	1	1	0	0	2	9	8	12	4.05	1.50	1021
"Elieser Hernandez SP  NYM"	62.1	20	10	1	0	3	6	0	1	0	60	22	67	6.35	1.43	1022
"Kyle Barraclough RP  LAA"	9.0	8	0	0	0	0	1	0	0	2	9	4	7	3.00	1.22	1026
"Kyle Dowdy RP  BAL"	6.1	2	0	0	0	0	0	0	0	0	3	3	5	0.00	1.26	1030
"Max Kranick RP  PIT "	5.0	2	0	0	0	0	0	0	0	1	4	3	3	0.00	1.20	1031
"John King RP  TEX"	51.1	39	0	0	0	1	4	0	5	8	30	14	61	4.03	1.46	1032
"Joe Kelly RP  CHW"	37.0	43	1	0	0	1	3	1	0	15	53	23	36	6.08	1.59	1033
"Shane Greene RP  NYY"	3.0	2	0	0	0	1	0	0	0	0	2	1	3	6.00	1.33	1034
"Phillips Valdez RP  COL"	16.1	13	0	0	0	0	1	0	0	0	13	7	12	4.41	1.16	1035
"Tyler Holton RP  DET"	9.0	10	0	0	0	0	0	0	0	0	6	2	8	3.00	1.11	1036
"Parker Mushinski RP  HOU "	7.1	7	0	0	0	0	0	0	0	1	8	3	5	3.68	1.09	1039
"Wyatt Mills RP  BOS"	29.1	27	0	0	0	0	1	0	0	4	26	13	26	4.60	1.33	1040
"Dinelson Lamet RP  COL"	32.1	32	0	0	0	1	2	0	2	4	45	19	30	6.12	1.52	1041
"Joel Kuhnel RP  CIN"	58.0	53	0	0	0	2	3	1	2	5	56	14	67	6.36	1.40	1042
"Packy Naughton RP  STL "	32.0	26	3	0	0	0	2	1	1	3	31	7	39	4.78	1.44	1044
"Ryan Burr RP  TB"	9.0	8	0	0	0	1	1	0	0	1	7	4	8	6.00	1.33	1045
"Tyler Thornburg RP  MIN"	19.0	14	0	0	0	0	1	0	1	0	14	11	16	3.32	1.42	1047
"Alex Claudio RP  MIL "	3.1	3	0	0	0	0	0	0	0	0	2	2	1	0.00	0.90	1048
"Blake Taylor RP  HOU"	16.0	19	0	0	0	1	1	0	0	4	9	10	15	3.94	1.56	1052
"Marcos Diplan RP  BAL"	5.2	5	0	0	0	0	0	0	0	0	8	5	4	1.59	1.59	1053
"Junior Fernandez RP  TOR"	18.2	16	0	0	0	0	0	0	1	3	14	12	18	2.41	1.61	1054
"Ross Detwiler RP  CIN"	26.1	30	0	0	0	0	2	1	0	1	28	10	31	4.44	1.56	1056
"Beau Sulser RP  BAL"	22.1	10	0	0	0	0	0	0	0	0	19	9	24	3.63	1.48	1057
"Michael Kelly RP  CLE"	4.0	4	0	0	0	0	0	0	0	0	4	1	3	2.25	1.00	1058
"Michel Baez RP  SD "	2.0	2	0	0	0	0	0	0	0	0	2	0	1	0.00	0.50	1061
"Collin Snider RP  KC "	34.1	42	0	0	0	4	2	0	2	7	22	15	40	6.55	1.60	1062
"Miguel Diaz RP  DET"	3.2	3	0	0	0	0	0	0	0	0	3	2	1	2.45	0.82	1063
"Spencer Patton RP  TEX"	7.0	7	0	0	0	0	0	0	0	1	5	3	4	3.86	1.00	1064
"Denyi Reyes RP  NYM"	7.2	3	1	0	0	0	0	0	0	0	3	1	8	2.35	1.17	1066
"Michael Feliz RP  MIN"	3.1	1	0	0	0	0	0	0	0	0	4	2	1	2.70	0.90	1067
"Ryan Castellani RP  OAK"	2.2	3	0	0	0	0	0	0	0	1	1	0	2	0.00	0.75	1069
"Tommy Milone RP  SEA"	16.2	7	0	0	0	1	1	0	0	0	5	6	14	5.40	1.20	1072
"Vinny Nittoli RP  CHC"	2.0	2	0	0	0	0	0	0	0	1	1	1	0	0.00	0.50	1073
"Nate Fisher RP  CHW"	3.0	1	0	0	0	0	0	0	0	0	1	2	1	0.00	1.00	1075
"Austin Brice RP  ARI "	6.2	4	0	0	0	0	0	0	0	0	5	3	4	4.05	1.05	1076
"Steven Brault RP  CHC"	9.0	9	0	0	0	0	0	0	1	1	8	5	8	3.00	1.44	1077
"Shelby Miller RP  LAD"	7.0	4	0	0	0	0	1	0	0	1	14	3	6	6.43	1.29	1078
"Nick Mears RP  COL"	2.0	2	0	0	0	0	0	0	0	1	2	1	1	0.00	1.00	1081
"Pedro Avila RP  SD "	4.0	2	0	0	0	0	0	0	0	0	5	1	3	4.50	1.00	1083
"Robert Gsellman RP  CHC"	15.1	8	0	0	0	0	2	1	1	0	9	3	17	4.70	1.30	1084
"Hansel Robles RP  LAD"	24.2	26	0	0	0	1	3	2	6	7	21	14	25	5.84	1.58	1088
"Tony Santillan RP  CIN "	19.2	21	0	0	0	0	1	4	3	6	21	12	23	5.49	1.78	1089
"Yunior Marte RP  PHI"	48.0	39	0	0	0	1	1	0	1	2	44	22	47	5.44	1.44	1090
"Kolby Allard RP  ATL "	21.0	10	0	0	0	1	2	1	0	0	19	6	21	7.29	1.29	1091
"Roenis Elias RP  CHC"	7.2	7	0	0	0	0	0	0	0	0	6	3	7	3.52	1.30	1092
"Jake Fishman RP  OAK"	11.0	7	0	0	0	0	0	0	0	2	6	0	13	4.09	1.18	1093
"Jeremiah Estrada RP  CHC"	5.2	5	0	0	0	0	0	0	0	0	8	3	6	3.18	1.59	1096
"Michael Plassmeyer RP  PHI"	7.1	2	0	0	0	0	1	0	0	0	7	1	9	3.68	1.36	1097
"Mike Mayers RP  KC"	50.2	24	3	0	0	1	1	0	1	1	45	18	52	5.68	1.38	1098
"Easton McGee RP  SEA "	3.0	1	0	0	0	0	0	0	0	0	1	0	4	0.00	1.33	1099
"Chasen Shreve RP  DET "	26.1	25	0	0	0	1	1	0	1	4	29	10	27	6.49	1.41	1100
"Aneurys Zabala RP  DET"	2.2	2	0	0	0	0	0	0	0	0	2	1	3	0.00	1.50	1101
"Daniel Mengden RP  KC"	7.0	5	1	0	0	0	1	1	0	0	8	1	10	5.14	1.57	1103
"Jay Jackson RP  TOR"	1.1	2	0	0	0	0	0	0	0	0	1	0	1	0.00	0.75	1104
"Josh Sborz RP  TEX "	22.1	19	1	0	0	1	0	0	1	1	32	11	25	6.45	1.61	1105
"Austin Davis RP  HOU"	56.0	52	3	0	0	2	1	0	1	3	64	33	57	5.79	1.61	1109
"Trevor Kelley RP  TB"	23.2	18	0	0	0	1	0	0	1	2	23	9	25	6.08	1.44	1110
"William Woods RP  NYM"	2.0	2	0	0	0	0	0	0	0	0	2	1	2	0.00	1.50	1111
"Alex Wells RP  BAL"	3.2	2	0	0	0	0	0	0	0	0	6	0	5	4.91	1.36	1113
"JoJo Romero RP  STL"	16.1	17	0	0	0	0	0	0	0	0	17	10	13	4.96	1.41	1114
"Collin Wiles RP  MIL "	9.2	4	0	0	0	0	0	0	0	0	9	2	11	4.66	1.34	1115
"Andrew Vasquez RP  PHI"	8.2	10	0	0	0	0	0	0	0	0	10	4	6	6.23	1.15	1116
"Jorge Alcala RP  MIN "	2.1	2	0	0	0	0	0	0	0	0	2	2	2	0.00	1.71	1117
"Yerry Rodriguez RP  TEX"	1.0	1	0	0	0	0	0	0	0	1	1	0	1	0.00	1.00	1118
"Conner Menez RP  CHC"	1.0	1	0	0	0	0	0	0	0	0	1	0	1	0.00	1.00	1118
"Cam Alldred RP  PIT"	1.0	1	0	0	0	0	0	0	0	0	1	0	1	0.00	1.00	1118
"Taylor Widener RP  ARI"	17.1	14	0	0	0	0	1	0	1	1	14	5	22	3.63	1.56	1122
"James Naile RP  STL"	9.0	7	0	0	0	0	0	0	0	0	5	2	8	5.00	1.11	1123
"Silvino Bracho RP  CIN"	4.1	3	0	0	0	0	0	0	0	0	4	1	3	6.23	0.92	1124
"Parker Markel RP  CHW"	3.0	3	0	0	0	0	0	0	0	0	3	5	1	0.00	2.00	1126
"Yoan Lopez RP  NYM"	11.0	8	0	0	0	1	0	0	0	0	10	5	14	5.73	1.73	1127
"Joe Smith RP  MIN"	27.1	34	0	0	0	1	1	0	2	14	17	9	33	4.61	1.54	1129
"Kenny Rosenberg RP  LAA"	10.2	3	1	0	0	0	0	0	0	0	8	6	9	4.22	1.41	1130
"Michael Baumann RP  BAL "	34.1	13	4	0	0	1	3	0	0	1	23	9	43	4.72	1.51	1131
"Cristofer Ogando RP  TB"	4.1	3	0	0	0	0	0	0	0	0	2	1	4	4.15	1.15	1133
"Lucas Sims RP  CIN"	6.2	6	0	0	0	1	0	1	0	0	5	6	5	9.45	1.65	1135
"Bowden Francis RP  TOR"	0.2	1	0	0	0	0	0	0	0	0	1	0	1	0.00	1.50	1136
"Freddy Tarnok RP  OAK"	0.2	1	0	0	0	0	0	0	0	0	1	0	1	0.00	1.50	1136
"Anthony Kay RP  CHC"	2.0	1	0	0	0	0	0	0	0	0	3	1	2	4.50	1.50	1139
"Dereck Rodriguez RP  MIN"	7.2	2	0	0	0	0	1	0	0	0	4	4	7	3.52	1.43	1140
"Drew VerHagen RP  STL "	21.2	19	0	0	0	3	1	0	1	3	18	14	27	6.65	1.89	1141
"Chris Devenski RP  LAA"	14.2	13	0	0	0	2	1	0	0	0	12	1	21	8.59	1.50	1142
"Nick Duron RP  SF"	1.0	1	0	0	0	0	0	0	0	0	1	0	2	0.00	2.00	1143
"Riley O'Brien RP  SEA"	1.0	1	0	0	0	0	0	0	0	0	1	1	1	0.00	2.00	1143
"Jordan Holloway RP  CHC"	2.2	1	0	0	0	0	0	0	0	0	2	1	3	3.38	1.50	1145
"Jordan Sheffield RP  COL"	2.0	2	0	0	0	0	0	0	0	0	1	2	2	0.00	2.00	1146
"Rob Zastryzny RP  PIT"	4.0	6	0	0	0	0	0	0	0	0	3	1	3	6.75	1.00	1148
"Sean Hjelle RP  SF "	25.0	8	0	0	0	1	2	0	0	1	28	8	33	5.76	1.64	1149
"Edwin Uceta RP  DET"	17.0	10	0	0	0	0	0	0	0	0	13	7	14	5.82	1.24	1154
"Cole Waites RP  SF "	5.2	7	0	0	0	0	0	0	0	0	4	4	6	3.18	1.76	1156
"Bryse Wilson SP  MIL"	115.2	25	20	5	0	3	9	0	0	0	79	32	132	5.52	1.42	1157
"Adonis Medina RP  NYM"	23.2	14	0	0	0	1	0	1	0	0	17	6	30	6.08	1.52	1159
"Jhon Romero RP  MIN"	5.0	4	0	0	0	0	0	0	0	0	6	1	9	3.60	2.00	1162
"Anderson Severino RP  CHW"	7.1	6	0	0	0	0	0	0	0	0	9	4	7	6.14	1.50	1163
"Enoli Paredes RP  HOU"	3.0	3	0	0	0	0	0	0	0	0	2	3	3	3.00	2.00	1166
"Sean Reid-Foley RP  NYM"	10.0	7	0	0	0	0	0	0	0	0	8	7	7	5.40	1.40	1167
"Alex Colome RP  WAS"	47.0	53	0	0	0	2	7	4	3	7	32	22	57	5.75	1.68	1170
"Zach Thompson SP  TOR"	121.2	29	22	2	0	3	10	0	0	0	90	46	138	5.18	1.51	1171
"Cory Abbott SP  WAS "	48.0	16	9	1	0	0	5	0	0	0	45	25	44	5.25	1.44	1172
"Dusten Knight RP  CLE"	11.0	6	0	0	0	0	1	0	0	0	9	4	11	5.73	1.36	1173
"Jose Castillo RP  SD"	1.0	1	0	0	0	0	0	0	0	0	1	1	1	9.00	2.00	1174
"Francisco Morales RP  PHI "	5.0	3	0	0	0	0	0	1	0	0	3	6	2	7.20	1.60	1175
"Logan Allen RP  COL"	7.2	7	0	0	0	1	0	0	0	0	7	5	12	5.87	2.22	1177
"Kirby Yates RP  ATL"	7.0	9	0	0	0	0	0	0	0	2	6	5	6	5.14	1.57	1178
"Nash Walters RP  LAA"	0.1	1	0	0	0	0	0	0	0	0	0	1	1	0.00	6.00	1179
"Gregory Santos RP  CHW"	3.2	2	0	0	0	0	0	0	0	0	2	3	3	4.91	1.64	1180
"Rico Garcia RP  OAK"	8.0	6	0	0	0	0	0	0	0	0	2	3	8	4.50	1.38	1183
"Bennett Sousa RP  CIN"	20.1	25	0	0	0	3	0	1	1	5	12	10	25	8.41	1.72	1185
"Cesar Valdez RP  LAA"	1.0	1	0	0	0	0	0	0	0	0	0	0	2	9.00	2.00	1186
"Nicholas Padilla RP  CHW "	1.2	1	0	0	0	0	0	0	0	0	1	2	2	5.40	2.40	1189
"Justin Grimm RP  OAK"	15.1	15	0	0	0	0	0	0	0	3	11	7	18	4.11	1.63	1191
"Robbie Erlin RP  LAD"	2.0	2	0	0	0	0	0	0	0	0	1	1	2	9.00	1.50	1192
"Locke St. John RP  MIN"	2.0	1	0	0	0	0	0	0	0	0	4	0	3	13.50	1.50	1196
"Brennan Bernardino RP  SEA "	2.1	2	0	0	0	0	1	0	0	0	0	2	3	3.86	2.14	1198
"Ian Hamilton RP  NYY"	2.2	1	0	0	0	0	0	0	0	0	0	1	3	6.75	1.50	1201
"Raynel Espinal RP  CIN"	4.2	2	0	0	0	0	1	0	0	0	5	1	6	7.71	1.50	1202
"Greg Holland RP  TEX"	4.2	5	0	0	0	0	1	0	0	0	5	1	6	7.71	1.50	1202
"Jesus Cruz RP  PHI"	8.2	7	0	0	0	0	0	0	0	0	6	4	8	6.23	1.38	1205
"Maximo Castillo SP  KC"	39.1	14	6	0	0	0	2	0	0	0	37	15	38	5.95	1.35	1206
"Ty Blach RP  COL"	44.1	24	1	0	0	1	0	1	1	0	29	11	51	5.89	1.40	1208
"Evan Lee RP  WAS "	8.2	4	1	0	0	0	1	0	0	0	7	7	9	4.15	1.85	1209
"Bubby Rossman RP  PHI"	1.0	1	0	0	0	0	0	0	0	0	1	1	1	18.00	2.00	1214
"Matt Koch RP  COL"	4.1	4	0	0	0	0	0	0	0	0	3	1	5	8.31	1.38	1215
"Danny Young RP  ATL"	6.1	3	0	0	0	0	0	0	0	0	6	2	11	4.26	2.05	1216
"Ryan Hendrix RP  ARI"	8.1	9	0	0	0	0	0	0	0	0	9	6	9	5.40	1.80	1217
"Jake McGee RP  WAS"	37.0	42	0	0	0	1	3	3	4	4	25	12	41	6.81	1.43	1220
"Paul Fry RP  TOR"	13.0	13	0	0	0	0	0	0	0	1	14	9	11	6.23	1.54	1222
"Connor Sadzeck RP  MIN"	3.0	2	0	0	0	0	0	0	0	0	2	1	4	9.00	1.67	1224
"Gavin Hollowell RP  COL"	7.0	6	0	0	0	0	2	0	0	0	8	4	7	7.71	1.57	1227
"Sam Clay RP  ARI "	5.1	7	0	0	0	0	0	0	0	0	5	4	4	8.44	1.50	1228
"Kevin Herget RP  CIN"	7.0	3	0	0	0	0	1	0	0	0	4	0	9	7.71	1.29	1229
"Justin Topa RP  SEA"	7.1	7	0	0	0	0	0	0	1	1	4	4	9	4.91	1.77	1231
"Aaron Fletcher RP  SF"	11.2	9	0	0	0	0	1	0	0	0	6	4	10	6.94	1.20	1233
"Anderson Espinoza RP  SD "	18.1	7	0	0	0	0	2	0	0	0	19	16	14	5.40	1.64	1235
"Gerardo Reyes RP  LAA"	2.0	2	0	0	0	0	0	0	0	0	0	3	3	4.50	3.00	1237
"Corbin Martin RP  ARI"	22.1	7	2	0	0	0	1	0	0	0	21	12	25	4.84	1.66	1239
"Drew Steckenrider RP  OAK"	14.1	16	0	0	0	0	2	2	2	4	10	5	21	5.65	1.81	1240
"Matt Peacock RP  TOR"	10.0	9	0	0	0	0	0	0	0	0	6	4	12	5.40	1.60	1241
"Jake Walsh RP  STL "	2.2	3	0	0	0	0	1	0	0	0	5	2	3	13.50	1.88	1244
"Reiver Sanmartin RP  CIN"	57.0	45	4	0	0	4	4	0	0	7	47	29	66	6.32	1.67	1247
"Robert Dugger RP  CIN"	16.0	4	1	0	0	0	1	0	0	0	19	7	19	6.19	1.62	1249
"Raymond Kerr RP  SD"	5.0	7	0	0	0	0	0	0	0	0	3	4	3	9.00	1.40	1252
"Luke Farrell RP  CIN"	15.0	6	2	0	0	0	0	0	0	0	14	7	18	5.40	1.67	1253
"Noah Davis RP  COL"	1.0	1	0	0	0	0	0	0	0	0	2	1	3	18.00	4.00	1254
"Nick Wittgren RP  KC"	29.0	29	0	0	0	1	0	1	0	4	17	10	35	5.90	1.55	1255
"Jared Koenig SP  OAK"	39.1	10	5	0	0	1	3	0	0	0	22	15	40	5.72	1.40	1259
"Heath Hembree RP  TB"	22.0	26	0	0	0	3	1	0	1	2	17	17	26	7.36	1.95	1260
"Ronel Blanco RP  HOU"	6.1	7	0	0	0	0	0	0	0	0	7	4	8	7.11	1.89	1263
"Adam Kolarek RP  LAD"	17.2	15	0	0	0	0	1	0	0	0	9	8	20	4.58	1.58	1266
"Daniel Duarte RP  CIN"	2.2	3	0	0	0	0	0	0	0	0	2	3	3	10.12	2.25	1268
"Matt Dermody RP  BOS"	1.0	1	0	0	0	0	0	0	0	0	1	2	2	18.00	4.00	1269
"Scott Oberg RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"John Curtiss RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Freddy Pacheco RP  STL "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Ty Buttrey RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Peter Solomon RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
