All Relief Pitchers   Projections Standard Categories
Player,INNs	APP	GS	QS	CG	W	L	S	BS	HD	K	BB	H	ERA	WHIP	Rank	
"Austin House RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sean Isaac RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brian Schlitter RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mike Wright RP  LAD "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joe Pistorese RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dietrich Enns RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mike Augliera RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alexander Hermeling RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam Hofacket RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nathan Bannister RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kodi Medeiros RP  CHW "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Emmanuel Mejia P  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kirby Bellow RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeremy Kivel RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aaron Fletcher RP  PIT "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Shane Broyles RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin Wright RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Riley Pint RP  COL "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Eric Torres RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Regnault RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jean-Carlos Mejia SP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Derek Self RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ty Boyles RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jacob Lindgren RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kasey Kalich RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aaron Cox RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Melvi Acosta RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jack Anderson RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cole Johnson RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Walsh RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Weber RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brandon Eisert RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Beckman RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jesus Tinoco RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David Roseboom RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Taylor Guilbeau RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joe Broussard RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Wes Helsabeck RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Horstman RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sal Romano RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Arodys Vizcaino RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Greg Weissert RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Hunter Smith RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Reymin Guduan RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Will Carter RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Mark RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Cyr RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matthew Hardy RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Blake Weiman RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Hansen RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nivaldo Rodriguez RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alec Kenilvort RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Buchter RP  ARI "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Trey Cobb RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bret Helton RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ben Heller RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joe Cavallaro RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Hall RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brian Holmes RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Timothy Naughton RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Jones RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin Sodders RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Seth Simmons RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Thomas Burrows RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rafael De Paula RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jacob Rhame RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carlos Sanabria RP  KC "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yorvin Pantoja RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeremy Walker RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yennsy Diaz RP  NYM "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kelly Secrest RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jon Olczak RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Scott Williams RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Omar Bencomo RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Henry Henry RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brady Lail RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jonah Wesely RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Angel Felipe RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dakota Mekkes RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Pasquale RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ricardo Sanchez RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Luke Barker RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bryce Conley RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tim Shibuya RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gabe Klobosits RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nik Turley RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Anyelo Leclerc RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David Berg RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Mason RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Trevor Bettencourt RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Logan Sendelbach RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David Paulino RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ben Holmes RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alex Klonowski RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kirk McCarty RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jacob Evans RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Will Klein RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zach Muckenhirn RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Reed Garrett RP  WAS "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jon Keller RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Seth McGarry RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Melvin Adon RP  SF "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jonathan Stiever RP  CHW "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Marcus Evey RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justin Kelly RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gerson Moreno RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Blake Rogers RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David Speer RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Stephen Nogosek RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Victor Arano RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bernardo Flores RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Wes Benjamin RP  CHW "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Darien Nunez RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Fred Schlichtholz RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Marcel Renteria RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dedgar Jimenez RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Fitz Stadler P  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Franklyn Kilome RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Edwin Quirarte RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andre Scrubb RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Conor Fisk RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Hector Lujan RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bobby Wahl RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Taylor Grover RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam Warren RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David Ledbetter RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Stephen Tarpley RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jack Patterson RP  CHC "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Taylor Williams RP  SF "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Josh Dye RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Davis RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"James Naile RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Seth Varner RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Carasiti RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Maximo Castillo P  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Angel De Jesus RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rio Gomez RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Miguel Romero RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jerson Ramirez RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kevin Quackenbush RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sam Gaviglio RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Emilio Ogando RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carson Fulmer RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Connor Thomas RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bryan Bonnell RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Logan Rinehart RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Quezada RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Olbis Parra RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Erwin RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carlos Portuondo RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Robby Rowland RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Huascar Brazoban P  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Miguel Nunez RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dylan Rheault RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Josh Lindblom RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jordan Minch RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ever Moya RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Collin Kober RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Josh Smith RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jimmy Yacabonis RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Luke Shilling RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carlos Alvarado RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Elian Rodriguez RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Junior Garcia RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Nelson RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sam Delaplane RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zach Daniels RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gavin Hollowell RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jacob Ehret RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jhonatan German RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jesus Pirela RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ben Krauth RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brock Huntzinger RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cody Stull RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Taylor Guerrieri RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brian Keller RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Caleb Freeman RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tanner Roark RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Colby Suggs RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brady Anderson RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cam Alldred P  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Vespi P  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daniel McGrath RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mitch Horacek RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David Peterson RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Collin Wiles RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Beau Burrows RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dillon McNamara RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryne Slack RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Hernandez RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Elvis Luciano RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Eduard Santos RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Ledbetter RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dakody Clemmer RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Blake Bass RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jared Hughes RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Edgar Barclay RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dayeison Arias RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chase Huchingson RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Custred RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joe Shaw RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nelson Gonzalez RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"James Reeves RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Edubray Ramos RP  TEX "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jesse Biddle RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Burdi RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jason Stoffel RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Benjamin Onyshko RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Webb RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bryan Dobzanski RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justin Ferrell RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ronel Blanco RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Magill RP  SEA "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Shawn Haviland RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dalton Moats RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Travis Ballew RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bryce Hutchinson RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Vinny Nittoli RP  NYY "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Goody RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aaron Fossas RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Diomar Lopez RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Fernando Cruz RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Arturo Reyes RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Patrick Johnson RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yoelvin Silven RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeff Ames RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Felix Bautista RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kit Scheetz RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Shane Greene RP  LAD "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jason Richman RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chris Nunn RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ray Black RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rob Rogers RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alfred Gutierrez RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Nix RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Argenis Blanco RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Colin Holderman P  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"JP Sears P  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Confesor Lara RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Corey Taylor RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Felix Pena RP  NYM "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Blake Parker RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Festa RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Brown RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Duron RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Breckin Williams RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Elvis Escobar RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cody Carroll RP  SF "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"R.C. Orlan RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Darin Gillies RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aaron Barrett RP  WAS "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joe Filomeno RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mike Montgomery RP  NYM "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Thomas Ponticelli RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Kuzia RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andrew Brown RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Blake Quinn RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Mujica RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Swarmer RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jairo Beras RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Trey Cochran-Gill RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
