All Relief Pitchers 2023  Season MLB Standard Categories
Player,INNs	APP	GS	QS	CG	W	L	S	BS	HD	K	BB	H	ERA	WHIP	Rank	
"Mitch White RP  TOR "	12.2	10	0	0	0	0	1	0	0	0	13	7	15	7.11	1.74	1308
"Joel Kuhnel RP  HOU "	13.0	9	0	0	0	0	0	0	0	0	3	5	16	5.54	1.62	1312
"Matt Bush RP  TEX"	10.1	12	0	0	0	0	2	1	3	1	10	6	11	9.58	1.65	1313
"Nick Robertson RP  STL"	22.1	18	1	0	0	0	1	0	0	1	26	9	30	6.04	1.75	1318
"Jake Wong RP  CIN"	3.0	1	0	0	0	0	0	0	0	0	0	3	6	9.00	3.00	1321
"Zach McAllister RP  NYY"	5.1	7	0	0	0	0	0	0	0	2	5	2	9	10.12	2.06	1323
"Collin Snider RP  SEA "	20.1	20	1	0	0	0	0	1	1	3	11	13	24	4.87	1.82	1329
"Calvin Faucher RP  MIA "	25.2	17	4	0	0	1	1	0	0	1	25	12	31	7.01	1.68	1330
"Sam Coonrod RP  NYM"	6.2	10	0	0	0	0	0	0	0	1	6	8	5	9.45	1.95	1334
"Kyle Nicolas RP  PIT"	5.1	4	0	0	0	0	0	0	0	1	7	4	7	11.81	2.06	1335
"Devin Smeltzer RP  MIA"	22.1	9	1	0	0	0	1	0	0	0	16	4	29	6.45	1.48	1336
"Tayler Scott RP  HOU"	17.2	18	2	0	0	0	0	0	1	0	17	10	23	5.60	1.87	1338
"Mike Mayers RP  CHW"	26.1	6	2	0	0	1	2	0	0	0	17	10	34	6.15	1.67	1340
"Cole Waites RP  SF"	2.1	3	0	0	0	0	0	0	0	0	2	2	6	15.43	3.43	1341
"Erich Uelmen RP  PHI"	1.0	1	0	0	0	0	0	0	0	0	1	2	3	36.00	5.00	1342
"Aaron Loup RP  LAA"	48.2	55	0	0	0	2	3	1	2	9	45	20	65	6.10	1.75	1343
"Adrian Morejon RP  SD"	9.0	8	1	0	0	0	0	0	0	0	8	5	14	7.00	2.11	1345
"Sam Long RP  KC"	45.0	40	1	0	0	0	1	2	0	5	32	21	49	5.60	1.56	1347
"Mychal Givens RP  BAL"	4.0	6	0	0	0	0	1	0	1	1	2	6	4	11.25	2.50	1351
"Johan Quezada RP  MIA"	0.2	1	0	0	0	0	0	0	0	0	0	5	1	40.50	9.00	1352
"Jose Castillo RP  ARI"	0.1	1	0	0	0	0	0	0	0	0	0	2	2	108.00	12.00	1356
"Roansy Contreras SP  PIT"	68.1	19	11	4	0	3	7	1	0	0	55	32	75	6.58	1.57	1357
"Hogan Harris SP  OAK"	63.0	14	6	2	0	3	6	0	0	0	56	28	67	7.14	1.51	1361
"Jeremiah Estrada RP  SD"	10.2	12	0	0	0	0	0	0	0	1	13	12	12	6.75	2.25	1364
"Erasmo Ramirez RP  TB"	60.1	38	2	0	0	3	3	0	0	3	43	13	82	6.41	1.57	1365
"Colin Selby RP  PIT"	24.0	21	5	0	0	2	2	0	3	3	30	15	29	9.00	1.83	1366
"Hobie Harris RP  MIN"	19.1	16	0	0	0	0	0	0	0	0	9	13	21	5.12	1.76	1367
"Jake Faria RP  BOS"	2.0	1	0	0	0	0	0	0	0	0	3	4	4	22.50	4.00	1368
"Brandon Walter RP  BOS"	23.0	9	0	0	0	0	0	1	0	0	16	7	32	6.26	1.70	1370
"Declan Cronin RP  MIA "	11.0	9	0	0	0	0	1	0	0	1	8	7	11	9.00	1.64	1371
"Kyle Leahy RP  STL"	1.2	3	0	0	0	0	1	0	0	0	2	5	4	21.60	5.40	1372
"Jesse Scholtens RP  CHW"	85.0	26	11	3	0	1	9	1	0	1	58	30	100	5.29	1.53	1373
"Tommy Doyle RP  ATL"	23.2	15	0	0	0	0	1	0	0	0	18	13	23	6.84	1.52	1374
"Enmanuel De Jesus RP  MIA"	6.1	2	0	0	0	0	0	0	0	0	5	4	9	11.37	2.05	1375
"Cody Bolton RP  SEA"	21.1	16	0	0	0	1	0	0	0	1	22	15	30	6.33	2.11	1378
"Sean Nolin RP  MIA"	3.0	1	0	0	0	0	0	0	0	0	2	2	7	18.00	3.00	1379
"Yerry Rodriguez RP  TEX"	13.2	13	1	0	0	0	1	0	1	0	15	6	20	7.90	1.90	1380
"Adam Cimber RP  LAA"	20.2	22	0	0	0	0	2	1	1	1	12	7	25	7.40	1.55	1381
"Gus Varland RP  LAD"	20.1	16	0	0	0	1	1	0	0	1	20	16	27	6.64	2.11	1382
"Archie Bradley RP  MIA"	7.1	4	0	0	0	0	0	0	0	0	7	3	13	11.05	2.18	1384
"Cory Abbott RP  SEA"	39.1	22	0	0	0	1	2	0	0	0	40	19	48	6.64	1.70	1385
"Daniel Castano RP  MIA"	3.0	2	0	0	0	0	0	0	0	0	4	3	7	21.00	3.33	1387
"Corey Kluber SP  BOS "	55.0	15	9	1	0	3	6	1	0	0	42	21	69	7.04	1.64	1388
"Tim Hill RP  CHW"	44.1	48	0	0	0	1	4	0	2	9	26	14	59	5.48	1.65	1390
"Garrett Acton RP  OAK "	5.2	6	0	0	0	0	0	0	0	0	5	5	9	12.71	2.47	1391
"Ty Blach SP  COL"	78.0	20	13	2	0	3	3	0	0	0	50	24	104	5.54	1.64	1392
"Glenn Otto RP  SD"	10.2	6	0	0	0	0	0	0	0	1	11	6	14	10.12	1.88	1393
"Jake Reed RP  LAD"	0.2	1	0	0	0	0	0	0	0	0	1	1	5	81.00	9.00	1394
"McKinley Moore RP  NYY "	3.1	3	0	0	0	0	0	0	0	0	2	5	5	18.90	3.00	1395
"Jose Marte RP  LAA"	9.1	10	0	0	0	0	0	0	1	1	7	7	14	8.68	2.25	1398
"Domingo Acevedo RP  OAK"	9.1	9	0	0	0	0	0	0	2	2	7	2	16	10.61	1.93	1399
"Nabil Crismatt RP  LAD"	13.0	8	0	0	0	0	2	0	0	0	12	7	19	8.31	2.00	1400
"Denyi Reyes RP  NYM"	19.2	9	3	0	0	0	2	0	0	1	17	8	25	7.78	1.68	1401
"Justin Garza RP  BOS"	18.1	17	1	0	0	0	2	0	0	0	17	12	22	7.36	1.85	1402
"Kyle Barraclough RP  BOS"	7.2	3	0	0	0	1	1	0	0	0	4	6	14	12.91	2.61	1403
"Thad Ward RP  WAS"	35.1	26	0	0	0	0	0	0	0	0	30	28	29	6.37	1.61	1404
"Evan Justice RP  COL"	7.1	9	0	0	0	0	0	0	0	0	7	8	14	8.59	3.00	1406
"Yacksel Rios RP  NYM"	1.2	3	0	0	0	0	0	0	0	0	2	6	3	37.80	5.40	1407
"Javy Guerra RP  TB"	19.1	17	2	0	0	0	0	0	0	0	14	22	17	6.05	2.02	1408
"Rico Garcia RP  WAS"	11.2	10	0	0	0	0	0	0	0	1	10	6	19	9.26	2.14	1409
"Jhonathan Diaz RP  SEA"	7.0	4	1	0	0	0	0	0	0	0	4	7	13	10.29	2.86	1411
"Dereck Rodriguez RP  ATL"	5.1	4	0	0	0	0	0	0	0	0	1	5	9	15.19	2.62	1414
"Justin Martinez RP  ARI"	10.0	10	0	0	0	0	0	1	0	0	14	11	13	12.60	2.40	1416
"Reiss Knehr RP  SD"	5.2	4	1	0	0	0	1	0	0	0	4	5	10	15.88	2.65	1417
"Caleb Kilian RP  CHC"	5.1	3	1	0	0	0	1	0	0	0	5	2	13	16.88	2.81	1420
"Jake Woodford SP  CHW"	47.2	15	8	0	0	2	3	0	0	0	29	22	61	6.23	1.74	1421
"Amos Willingham RP  WAS"	24.1	18	0	0	0	0	2	0	0	0	15	9	35	6.66	1.81	1422
"Garrett Hill RP  DET "	15.2	9	0	0	0	0	0	1	0	1	14	14	19	9.19	2.11	1423
"Clayton Andrews RP  NYY "	3.1	4	0	0	0	0	1	0	0	1	4	2	10	27.00	3.60	1424
"Dylan Coleman RP  HOU"	18.1	23	1	0	0	0	2	0	1	5	21	19	18	8.84	2.02	1426
"Andrew Suarez RP  BAL "	27.2	13	0	0	0	0	0	0	0	0	17	15	33	7.16	1.73	1428
"Matt Krook RP  BAL "	4.0	4	0	0	0	0	0	0	0	0	3	6	8	24.75	3.50	1429
"Karl Kauffmann RP  COL"	35.0	11	3	0	0	2	5	0	0	0	16	16	42	8.23	1.66	1432
"Paolo Espino RP  TOR"	4.0	3	0	0	0	0	0	0	0	0	3	3	14	24.75	4.25	1435
"Taylor Hearn RP  KC"	15.0	13	0	0	0	0	0	0	0	1	15	8	23	11.40	2.07	1436
"Chase De Jong RP  PIT"	11.1	6	0	0	0	0	0	0	0	0	7	6	18	13.50	2.12	1437
"Adam Oller RP  CLE"	19.2	9	1	0	0	1	1	0	0	0	13	12	29	10.07	2.08	1438
"James Naile RP  STL "	15.1	10	0	0	0	0	0	0	0	1	7	9	27	8.80	2.35	1441
"Peter Solomon RP  ARI"	13.1	5	0	0	0	0	0	0	0	0	6	11	17	12.15	2.10	1442
"Joey Wentz SP  DET "	105.2	25	19	1	0	3	13	0	0	0	98	47	131	6.90	1.68	1450
"Chad Kuhl RP  CHW"	38.1	16	5	0	0	0	4	1	1	0	31	28	47	8.45	1.96	1453
"Dinelson Lamet RP  LAD "	27.2	17	4	0	0	1	4	0	1	0	32	23	42	11.71	2.35	1454
"Chris Flexen SP  CHW"	102.1	29	16	2	0	2	8	0	0	0	74	38	133	6.86	1.67	1455
"Connor Seabold RP  COL"	87.1	27	13	2	0	1	7	0	0	0	67	28	116	7.52	1.65	1456
"Kyle Muller SP  OAK"	77.0	21	13	0	0	1	5	0	0	0	56	39	112	7.60	1.96	1458
"Michael Wagner RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zac Ryan RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Seelinger RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Robby Scott RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mitch Lambson RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Shane McCain RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Fred Schlichtholz RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dalton Stambaugh RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jonathan Maciel RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Luis Ledo RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gene Escat RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jonathan Holder RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justin Kelly RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alex Reyes RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zack Hess RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brandon Koch RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alan Strong RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam Stone RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeremy Rhoades RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rodrigo Benoit RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Raffi Vizcaino RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Hansel Robles RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Patrick Weigel RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"D.J. Brown RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Scott Boches RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ben Madison RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Connor O'Halloran RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Santos RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Robert Benincasa RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeffeson Medina RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jacob Dahlstrand RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Henry Henry RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Eric Yardley RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Cook RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Willy Collado RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tom Windle RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alex Winkelman RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jacob Dorris RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Whit Mayberry RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dakody Clemmer RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Buddy Boshers RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carlos Gomez RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Phillips Valdez RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Clay Helvey RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carson Coleman RP  TEX "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Max Herrmann RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"R.C. Orlan RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Lucas Gilbreath RP  COL "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kenyon Yovan RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cole Uvila RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tom Colletti RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Wyatt Strahan RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jace Vines RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Emilker Guzman RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Christian Chamberlain RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Robbie Hitt RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Luis Pena RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Elian Rodriguez RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brandon Gold RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cody Reed RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Wen-Hui Pan RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Walker Weickel RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Seth Elledge RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jonathan Cheshire RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Hector Santiago RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daniel Robert RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"James Norwood RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin Kitchen RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Higgins RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chad Girodo RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andrew Politi RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zach Maxwell RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zach Daniels RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Arturo Reyes RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Trevor Rosenthal RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Wyatt Olds RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rubby De La Rosa RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Arodys Vizcaino RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chris Beck RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ben Krauth RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dylan Spain RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Robbie Baker RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jonathan Martinez RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cody Stashak RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jason Bahr RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Morgan McSweeney RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Wilson RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"T.J. Weir RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zach Brzykcy RP  WAS "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mike McCarthy RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cody Winiarski RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Brewer RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeffry Antigua RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Richard Rodriguez RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cody Laweryson RP  MIN "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alex Valverde RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Paul Smyth RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Wil Browning RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Wilking Rodriguez RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kaleb Fleck RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Dowdy RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Trayson Kubo RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Beck Wheeler RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Samaniego RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Byrne RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Alexander RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Triston Polley RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Julian Fernandez RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justin Anderson RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Gallagher RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Custred RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dillon Tate RP  BAL "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yapson Gomez RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mark Peterson RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justin Evans RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daury Torrez RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tim Shibuya RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"John Gorman RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Parker Curry RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joe Shaw RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Erwin RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Hector Lujan RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Grant Taylor RP  CHW "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Julian Smith RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam Lau RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"William Woods RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cam Sanders RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Noah Skirrow RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Moseley RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carlos Ramirez RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brian Holmes RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ronald Bolanos RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Myles Smith RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jordan DiValerio RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Wilfredo Boscan RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Angel Chivilli RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David Phelps RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Juan Sanchez RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Avila RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Dimock RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Christian Mejias RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David Ellingson RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rodolfo Martinez RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Erubiel Armenta RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dario Gardea RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jacob Webb RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"John Parke RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Francisco Mendoza RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brian Loconsole RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tanner Burns RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Troy Bacon RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam Miller RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justin Bullock RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Smoral RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chase Johnson-Mullins RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jack Neely RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matthew Hardy RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Harrison Cohen RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ben Wright RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alaska Abney RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bill Sullivan RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Mark RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tommy McCollum RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Pedro Strop RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Timothy Naughton RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jimmy Reyes RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yankory Pimentel RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Robert Broom RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Camden Minacci RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dalbert Siri RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Scott Gracey RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aaron McGarity RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jason Creasy RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
