All Relief Pitchers 2017  Season MLB Standard Categories
Player,INN	GS	QS	CG	W	L	S	BS	K	BBI	HA	ERA	WHIP	Rank	
"Kevin Quackenbush RP  CIN"	26.3	0	0	0	0	2	0	0	23	16	32	7.86	1.82	1463
"Chris Heston RP  LAD "	6.0	1	0	0	0	1	0	0	3	5	15	16.50	3.33	1465
"Chris Beck RP  CHW"	64.7	0	0	0	2	1	0	1	42	34	73	6.40	1.65	1466
"Adam Wilk RP  CLE "	14.0	2	0	0	0	2	0	0	8	9	24	9.00	2.36	1468
"Tommy Milone SP  NYM "	48.3	8	0	0	1	3	1	0	38	14	65	7.63	1.63	1470
"Brian Ellington RP  MIA"	44.7	0	0	0	1	1	0	1	48	35	48	7.25	1.86	1471
"Vidal Nuno RP  BAL"	14.7	0	0	0	0	1	0	0	13	10	23	10.43	2.25	1472
"Mike Pelfrey SP  CHW"	120.0	21	2	0	3	12	0	0	79	62	127	5.92	1.57	1474
"Lisalverto Bonilla RP  CLE "	36.7	4	1	1	1	3	0	0	28	22	42	8.10	1.75	1476
"Antonio Bastardo RP  PIT "	9.0	0	0	0	0	1	0	0	8	9	16	15.00	2.78	1478
"Chris Smith SP  OAK"	55.7	9	3	0	0	4	0	0	31	22	60	6.79	1.47	1481
"Casey Fien RP  PHI"	12.0	0	0	0	0	1	0	0	10	6	23	12.75	2.42	1482
"Tom Koehler RP  LAD "	72.7	13	2	0	1	7	0	0	62	35	83	6.69	1.62	1483
"Matt Wisler RP  ATL"	32.3	1	0	0	0	1	0	0	22	13	43	8.35	1.73	1487
"Chris Young RP  SD "	30.0	2	0	0	0	0	0	0	22	14	47	7.50	2.03	1488
"Nik Turley RP  PIT "	17.7	3	0	0	0	2	0	0	13	8	30	11.21	2.15	1489
"Chris Flexen SP  NYM"	48.0	9	1	0	3	6	0	0	36	35	62	7.88	2.02	1490
"Joe Jimenez RP  DET"	19.0	0	0	0	0	2	0	1	17	9	31	12.32	2.11	1491
"Travis Wood RP  DET "	94.0	14	3	0	4	7	0	1	65	45	118	6.80	1.73	1492
"Vance Worley RP  CIN "	71.7	12	2	0	2	6	1	0	50	30	99	6.91	1.80	1493
"Chad Bell RP  DET"	62.3	4	0	0	0	3	0	0	57	31	81	6.93	1.80	1494
"Jordan Lyles RP  SD "	69.7	5	0	0	1	5	0	0	55	22	96	7.75	1.69	1495
"Dylan Covey SP  CHW"	70.0	12	1	0	0	7	0	0	41	34	83	7.71	1.67	1497
"Chris Tillman SP  BAL"	93.0	19	3	0	1	7	0	0	63	51	125	7.84	1.89	1498
"Chad Sobotka RP  ATL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yunesky Maya RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kazuhisa Makita RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Hooper RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Arnold Leon RP  TOR"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Cisnero P  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"John Kuchno RP  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Curtis Partch RP  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justin Thomas RP  WAS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Magill RP  SD "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David Berg RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brad Allen RP  TOR"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rhiner Cruz RP  TOR "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan McNeil RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cy Sneed RP  HOU"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Madison Younginer RP  SF "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Josh Wall RP  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Angel Castro RP  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Whit Mayberry P  WAS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David Carpenter RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Logan Bawcom RP  SD "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Jones RP  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Albert Minnis RP  HOU"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David Garner RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tom Gorzelanny RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gonzalo Sanudo RP  HOU"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Logan Kensing RP  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Conor Mullee RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"A.J. Ladwig P  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mike McCarthy P  BOS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brett Marshall RP  TB"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Seth Rosin RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joe Filomeno RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rafael Pineda RP  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ralston Cash RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kevin Munson RP  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Fernandez RP  TOR"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Danny Burawa RP  ATL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aaron Barrett RP  WAS "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Caleb Cotham RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Collin Wiles RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andrew Russell RP  BOS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Parker Markel RP  TB"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brandon League RP  KC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chris Capuano RP  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Anyelo Leclerc RP  BOS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Johendi Jiminian P  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Loek Van Mil RP  MIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Hunter P  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Scott Williams RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Richard Lovelady RP  KC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"John Cornely RP  BOS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kurt Heyer P  STL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joe Mantiply RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Derek Eitel P  WAS "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Javier Lopez RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Josh Roenicke RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Heriberto Ruelas RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ben Bracewell RP  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Colby Suggs RP  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chris Reed RP  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daniel Webb RP  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jordan Norberto RP  TB"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Franklin Morales RP  TOR"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Peoples RP  CLE"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Scott Griggs RP  COL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jonathan Maciel P  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andres Avila RP  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeffrey Springs RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andrew Bellatti RP  TB"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ramon Ramirez RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Marsh RP  NYY"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yhonathan Barrios RP  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Trey Haley RP  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Burke Badenhop RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kent Emanuel P  HOU"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Josh Martin RP  CLE"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Josh Zeid RP  STL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Blake Smith RP  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam Parks RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Clayton Cook RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Scott Barnes RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Neil Holland RP  CLE"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Travis Hissong RP  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam Cimber P  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Reynolds RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cody Stull RP  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Corey Williams RP  MIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jimmy Reyes RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joe Pistorese RP  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joe Beimel RP  KC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bradley Markey RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Lucas Benenati RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Meisinger RP  BAL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Robert Coello RP  NYY"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mark Zimmerman RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chris Leroux RP  TOR"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Francisco Mendoza RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Maikel Cleto RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Osmer Morales P  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mike Broadway RP  KC "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Josh Taylor P  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Esmil Rogers RP  WAS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mark Serrano RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jared Lakind RP  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin Fleet RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"R.J. Alaniz RP  DET "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Eric Fornataro RP  BAL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mayckol Guaipe RP  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brady Feigl RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dana Eveland RP  TB"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Danny Reynolds RP  ATL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yonny Chirinos P  TB"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Doolittle RP  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chase Huchingson RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Steve Delabar RP  TEX "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brennan Bernardino RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Dunning RP  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Miguel Del Pozo RP  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Robinson Leyer P  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Robert Benincasa P  WAS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tony Pena RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Radhames Liz RP  MIL "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David Roseboom RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Wes Benjamin RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cody Buckel RP  LAA "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aaron Cox RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Velez RP  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brett McKinney RP  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Phil Coke RP  NYY"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Hobbs Johnson P  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Trevor Kelley RP  BOS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cody Dickson RP  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jefri Hernandez RP  BAL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carlos Portuondo RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"James Farris RP  COL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Layne Somsen RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Scott McGough RP  BAL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Josh Judy RP  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yuhei Nakaushiro P  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jorge Rondon RP  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Lex Rutledge P  BAL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ramon Troncoso RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kaleb Fleck RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justin Germano RP  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Marksberry RP  ATL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeremy Kivel P  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Louis Head P  CLE"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Luke Bard RP  LAA "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kody Kerski P  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Micah Owings P  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Marco Carrillo RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ian Gibaut RP  TB"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Anthony Varvaro RP  BOS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tommy Shirley P  HOU"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Wesley Wright RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joe Broussard RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Reinier Roibal RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cory Luebke RP  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jordan Cooper P  CLE"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jason Creasy RP  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Whitehouse RP  CLE"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joe Rogers P  ATL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Arturo Reyes RP  STL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kraig Sitton RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam Bray RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Frank Herrmann RP  PHI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Luis Gonzalez RP  BAL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Edison Frias RP  COL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daniel Schlereth RP  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sandy Lugo RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Drabek RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alan Garcia RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Eury De La Rosa RP  HOU"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Stolmy Pimentel RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Contreras RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Jay RP  MIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Hector Mendoza RP  STL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin House P  COL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Milroy P  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Festa RP  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cale Coshow RP  NYY"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeff Ibarra RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mitch Lambson RP  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Eric Jokisch RP  OAK "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zech Lemond P  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jason Jester RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Frank Del Valle RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Travis Blackley RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mike Zagurski RP  DET "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Scott Gracey RP  TOR"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Patrick Johnson RP  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"RJ Hively RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chen-Chang Lee RP  LAD "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Anthony Carter RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Arquimedes Caminero RP  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Philip Humber RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Barry Enright RP  COL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Miguel Pena P  BOS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mario Hollands RP  PHI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David Carpenter P  ATL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alex Torres RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Spencer Patton RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brian Moran RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeff Manship RP  CIN "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alex Katz RP  BAL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ross Ohlendorf RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jacob Dorris RP  HOU"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Francisco Rodriguez RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Derian Gonzalez RP  STL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Patrick Schuster RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mario Meza RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Preston Gainey RP  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mark Montgomery RP  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jason Stoffel RP  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Connor Walsh RP  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jacob Evans RP  STL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam Miller RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kurt Spomer P  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tim Dillard RP  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zack Weiss RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Wotherspoon RP  BAL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin Ross P  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam Ravenelle RP  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brad Schreiber P  COL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ronald Shaban P  STL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jonathan Loaisiga P  NYY"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sam Wolff RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ivan Pineyro RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Diego Castillo RP  TB"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Erik Davis RP  MIL "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Bird RP  TB"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jesus Estrada RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chris Mazza RP  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Samuel Holland P  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Shane McCain P  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cody Ege RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zack Burdi RP  CHW "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Mattheus RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"D.J. Johnson P  COL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Corey Oswalt P  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Lou Trivino RP  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andres Munoz RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mark Lowe RP  LAD "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tate Scioneaux RP  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"John Holdzkom RP  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Frank Batista RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jenrry Mejia RP  NYM "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
